Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-10-31,35.493,37.692,35.336,36.514,344220
2008-11-03,36.318,37.299,34.598,36.122,192513
2008-11-04,35.572,38.438,34.943,38.438,237615
2008-11-05,37.692,39.145,37.142,39.098,142028
2008-11-06,38.304,39.262,36.514,37.527,167953
2008-11-07,37.527,38.635,37.299,38.006,271393
2008-11-10,38.398,39.38,38.398,38.87,152862
2008-11-12,38.792,42.639,35.493,42.639,170032
2008-11-13,36.122,37.692,35.336,37.692,420276
2008-11-14,38.32,38.673,35.65,36.985,203695
2008-11-17,37.064,37.677,35.807,36.899,114455
2008-11-18,36.891,36.891,34.551,35.218,295085
2008-11-19,35.415,35.415,34.331,35.101,227352
2008-11-20,33.727,34.551,32.51,34.551,118987
2008-11-21,34.551,34.629,33.192,34.543,194585
2008-11-24,34.786,36.435,34.551,36.435,153776
2008-11-25,36.749,36.852,35.902,36.616,181413
2008-11-26,36.514,37.849,36.278,37.064,223001
2008-11-27,37.7,38.241,37.692,37.692,526149
2008-11-28,37.928,37.928,36.836,37.677,366145
2008-12-01,37.771,37.771,37.142,37.299,341721
2008-12-02,36.137,38.83,36.137,38.163,491469
2008-12-03,38.163,38.163,37.308,37.534,175018
2008-12-04,38.391,40.715,37.087,40.009,224719
2008-12-05,39.498,40.009,38.469,39.262,187206
2008-12-08,40.794,41.226,40.519,40.833,285750
2008-12-09,40.087,41.932,39.772,40.009,504811
2008-12-10,40.519,40.519,37.692,37.692,754810
2008-12-11,38.085,38.085,35.265,35.375,928864
2008-12-12,35.297,36.122,34.638,36.043,480513
2008-12-15,36.514,36.749,35.391,36.122,133731
2008-12-16,36.122,36.907,36.003,36.733,121579
2008-12-17,36.899,36.907,35.336,35.415,167131
2008-12-18,35.493,35.949,35.312,35.728,276795
2008-12-19,35.728,36.341,35.336,35.415,360449
2008-12-22,35.87,35.87,35.344,35.493,241235
2008-12-23,35.572,35.643,35.493,35.572,166860
2008-12-29,35.721,36.749,35.65,36.718,87957
2008-12-30,36.671,37.487,36.671,37.276,104627
2008-12-31,37.339,37.487,36.907,37.221,102769
2009-01-05,37.692,37.99,36.592,37.534,137895
2009-01-06,37.653,38.398,37.064,38.297,168333
2009-01-07,38.226,38.297,37.653,38.085,93378
2009-01-08,37.378,38.469,37.378,37.684,150241
2009-01-09,37.771,38.713,37.386,38.241,202624
2009-01-12,37.543,38.077,37.032,37.299,182441
2009-01-13,37.064,37.064,35.965,36.695,232073
2009-01-14,36.671,36.907,35.375,35.375,319260
2009-01-15,35.375,36.122,35.375,36.122,159729
2009-01-16,36.2,36.278,35.533,36.263,166293
2009-01-19,36.254,36.71,35.336,35.8,141326
2009-01-20,35.862,35.862,35.336,35.862,149188
2009-01-21,35.415,37.284,35.344,37.284,214075
2009-01-22,37.456,37.456,35.422,36.122,159302
2009-01-23,35.533,36.122,35.101,36.122,350604
2009-01-26,35.611,38.398,35.611,37.692,197645
2009-01-27,37.323,38.085,36.16,36.907,105143
2009-01-28,37.613,37.692,37.04,37.684,75761
2009-01-29,38.069,38.069,36.592,37.252,92389
2009-01-30,37.213,37.928,36.397,36.907,203449
2009-02-02,36.805,36.805,35.359,35.634,109932
2009-02-03,35.493,36.09,34.638,34.943,275072
2009-02-04,34.747,35.014,34.315,34.676,243105
2009-02-05,34.551,35.336,34.237,34.943,346039
2009-02-06,34.833,35.305,34.079,34.079,272305
2009-02-09,34.904,35.164,33.161,33.467,576574
2009-02-10,33.452,35.328,33.106,35.328,561099
2009-02-11,34.472,35.43,34.159,35.077,130152
2009-02-12,34.786,34.786,33.153,33.922,161491
2009-02-13,33.922,34.708,33.381,33.53,127570
2009-02-16,33.467,33.718,32.642,32.642,88532
2009-02-17,32.313,32.462,30.719,31.409,252436
2009-02-18,31.449,32.195,29.699,32.116,364282
2009-02-19,32.51,34.543,31.505,34.543,169683
2009-02-20,34.079,35.061,31.661,33.765,195718
2009-02-23,35.171,35.258,33.295,33.75,154173
2009-02-24,32.98,35.101,31.425,34.535,272269
2009-02-25,34.669,35.258,32.745,33.671,185196
2009-02-26,33.302,35.336,33.302,35.336,193846
2009-02-27,35.336,35.493,34.237,35.328,232661
2009-03-02,35.179,35.438,34.575,35.336,159249
2009-03-03,35.101,35.705,34.653,35.179,221202
2009-03-04,35.202,35.728,34.818,35.611,291400
2009-03-05,35.454,35.454,34.551,35.336,130484
2009-03-06,34.551,36.122,34.551,35.728,216182
2009-03-09,35.359,36.012,34.559,35.493,164170
2009-03-10,35.179,36.671,35.179,36.122,214379
2009-03-11,36.035,36.592,35.965,36.302,99463
2009-03-12,36.066,36.514,35.493,36.278,111672
2009-03-13,36.907,37.519,35.493,36.239,339605
2009-03-16,36.514,36.514,35.572,35.886,112815
2009-03-17,36.239,36.239,34.159,35.454,391732
2009-03-18,35.061,35.705,34.559,34.889,110621
2009-03-19,35.023,35.202,34.079,34.394,227250
2009-03-20,34.394,35.65,34.394,35.211,957458
2009-03-23,35.195,36.059,34.975,35.046,152030
2009-03-24,35.721,35.721,34.802,35.101,279749
2009-03-25,35.171,36.082,34.786,35.415,310946
2009-03-26,35.572,36.019,34.873,35.061,161155
2009-03-27,34.88,35.336,34.598,35.101,78785
2009-03-30,34.629,35.297,34.41,34.943,115474
2009-03-31,35.218,35.297,34.041,34.315,346497
2009-04-01,34.763,35.234,33.475,34.551,123555
2009-04-02,35.572,36.043,35.101,35.847,375273
2009-04-03,35.965,37.299,35.375,35.572,392796
2009-04-06,36.263,37.417,35.587,36.561,321394
2009-04-07,36.742,36.749,35.728,36.16,227896
2009-04-08,36.16,38.438,35.902,37.692,528236
2009-04-09,37.339,38.516,37.071,38.516,289065
2009-04-14,38.085,39.262,37.809,38.477,359922
2009-04-15,38.36,39.145,37.7,39.145,202934
2009-04-16,39.105,39.105,37.778,38.454,287442
2009-04-17,38.635,38.94,37.409,38.398,216712
2009-04-20,38.666,38.673,37.692,38.085,109311
2009-04-21,38.438,38.556,37.456,38.085,155490
2009-04-22,38.085,38.792,37.621,38.477,132311
2009-04-23,38.25,39.655,37.975,39.184,328282
2009-04-24,39.694,41.108,39.184,41.068,213410
2009-04-27,40.479,41.147,40.441,40.754,245489
2009-04-28,39.694,40.047,38.673,40.047,169264
2009-04-29,40.283,40.833,40.166,40.636,240207
2009-04-30,41.54,41.578,39.34,41.54,362337
2009-05-04,42.285,42.6,41.618,42.6,490680
2009-05-05,42.01,43.424,41.618,42.717,133894
2009-05-06,42.01,44.131,41.697,42.364,219061
2009-05-07,43.149,43.149,40.833,41.226,192979
2009-05-08,41.226,41.226,39.38,40.047,188485
2009-05-11,40.047,40.833,38.792,40.047,204005
2009-05-12,40.911,41.304,40.558,40.754,287032
2009-05-13,41.304,41.304,38.948,40.047,138315
2009-05-14,40.597,41.226,40.047,40.794,99744
2009-05-15,40.872,41.186,40.754,40.833,141818
2009-05-18,41.108,42.639,41.108,42.521,295290
2009-05-19,43.189,45.78,42.717,45.112,582471
2009-05-20,45.152,46.369,45.152,46.369,311555
2009-05-21,45.465,46.134,44.406,45.465,157018
2009-05-22,45.27,46.369,44.523,44.602,170017
2009-05-25,44.995,44.995,43.306,43.934,93746
2009-05-26,43.896,44.248,42.521,43.896,108110
2009-05-27,44.52,44.952,43.264,43.896,365049
2009-05-28,43.974,43.974,43.189,43.189,141411
2009-05-29,43.424,44.288,41.929,42.72,380623
2009-06-01,43.816,43.976,43.656,43.976,216060
2009-06-02,44.368,45.623,43.936,45.152,313707
2009-06-03,45.543,45.936,44.8,45.936,183750
2009-06-04,46.288,46.528,45.232,45.936,151899
2009-06-05,46.327,46.327,44.368,45.152,162221
2009-06-08,45.591,45.831,44.152,44.792,134041
2009-06-09,44.792,45.552,44.552,45.072,263165
2009-06-10,46.711,46.711,45.431,45.911,161641
2009-06-12,45.671,45.991,44.632,45.991,195348
2009-06-15,45.991,46.311,44.752,45.911,108940
2009-06-16,44.992,45.751,44.552,44.792,174489
2009-06-17,45.271,45.431,44.072,44.072,148558
2009-06-18,43.992,45.152,43.992,45.032,106773
2009-06-19,44.792,46.551,44.552,46.272,411153
2009-06-22,46.352,46.352,43.992,44.792,178949
2009-06-23,44.912,45.152,43.433,44.792,123392
2009-06-24,44.392,44.392,43.312,44.112,283406
2009-06-25,44.232,44.272,42.873,43.992,116814
2009-06-26,44.072,44.272,43.312,43.992,182960
2009-06-29,43.312,43.912,43.193,43.433,129000
2009-06-30,43.513,43.912,43.273,43.552,127127
2009-07-01,43.632,44.112,43.552,43.792,94801
2009-07-02,43.792,44.272,42.832,43.352,166490
2009-07-03,43.193,44.392,43.033,44.392,114010
2009-07-06,43.952,44.232,42.832,43.832,64991
2009-07-07,43.912,43.912,42.912,43.712,127215
2009-07-08,43.072,43.392,42.473,43.352,201885
2009-07-09,43.592,43.712,41.993,43.193,199949
2009-07-10,42.512,42.793,41.472,41.472,199148
2009-07-13,40.633,41.593,40.473,41.593,182721
2009-07-14,42.313,42.953,41.993,42.793,270676
2009-07-15,43.193,43.872,43.033,43.872,283507
2009-07-16,43.872,43.992,43.433,43.992,168260
2009-07-17,43.992,44.072,42.793,42.793,101855
2009-07-20,43.992,44.792,43.472,44.712,134210
2009-07-21,44.712,44.872,43.832,44.792,197374
2009-07-22,44.712,45.591,44.392,45.032,340705
2009-07-23,45.591,45.591,44.872,45.431,236279
2009-07-24,44.872,46.352,44.872,45.911,234907
2009-07-27,46.391,46.391,45.191,45.591,263548
2009-07-28,45.991,46.471,45.511,45.591,153260
2009-07-29,45.831,46.391,45.591,46.071,205296
2009-07-30,46.551,47.831,45.591,47.831,206230
2009-07-31,47.911,48.671,46.071,47.911,221968
2009-08-03,47.351,47.991,46.791,47.751,204428
2009-08-04,46.631,47.751,46.151,47.751,131021
2009-08-05,46.991,47.751,46.231,46.231,145074
2009-08-06,46.112,47.111,45.591,47.111,135159
2009-08-07,47.031,47.911,45.831,47.911,147753
2009-08-10,47.471,48.151,47.151,48.151,351865
2009-08-11,48.151,48.231,46.311,46.631,222024
2009-08-12,46.711,47.111,45.792,47.111,207312
2009-08-13,47.311,47.591,45.751,47.031,211497
2009-08-14,47.031,47.511,45.872,46.471,173338
2009-08-17,45.991,46.352,44.472,46.272,218490
2009-08-18,45.991,46.391,45.511,45.911,152236
2009-08-19,45.511,47.591,45.191,47.591,78127
2009-08-20,47.991,48.311,47.591,47.991,198944
2009-08-21,48.311,49.231,48.071,49.231,273090
2009-08-24,49.151,49.551,48.031,49.551,188335
2009-08-25,49.071,49.111,48.271,49.111,159189
2009-08-26,48.791,49.031,48.071,48.551,111968
2009-08-27,48.151,49.151,47.631,47.631,126707
2009-08-28,47.991,49.431,47.991,48.151,312212
2009-08-31,48.911,50.151,48.831,50.151,271103
2009-09-01,50.311,50.431,48.951,49.191,88932
2009-09-02,49.431,49.871,47.351,48.391,293199
2009-09-03,48.391,49.591,47.991,47.991,133264
2009-09-04,48.391,49.311,48.031,48.151,145318
2009-09-07,49.791,50.391,49.631,50.391,121594
2009-09-08,51.151,51.151,49.231,49.99,263289
2009-09-09,51.151,51.151,49.591,50.991,259447
2009-09-10,51.871,51.871,49.591,50.351,259921
2009-09-11,50.391,51.071,48.831,50.111,203563
2009-09-14,48.591,49.591,48.071,49.591,161255
2009-09-15,48.791,49.591,48.431,48.951,154222
2009-09-16,49.071,50.151,48.591,49.111,245133
2009-09-17,49.99,49.99,48.791,49.911,161763
2009-09-18,49.911,49.911,48.391,49.911,419668
2009-09-21,50.391,50.55,49.031,49.591,113812
2009-09-22,49.511,52.23,49.511,52.23,216833
2009-09-23,52.23,52.39,51.11,51.19,238523
2009-09-24,51.19,51.791,50.55,51.19,97303
2009-09-25,51.151,51.43,50.391,51.19,168445
2009-09-28,51.59,51.99,50.47,50.87,181728
2009-09-29,50.511,51.071,49.591,50.07,288779
2009-09-30,50.07,50.231,48.511,49.431,173196
2009-10-01,48.631,52.31,48.391,52.31,264370
2009-10-02,49.751,50.191,48.791,48.791,275715
2009-10-05,48.951,49.191,48.391,48.951,78833
2009-10-06,49.391,50.271,49.191,49.671,181973
2009-10-07,50.231,50.55,48.471,48.471,86639
2009-10-08,49.911,50.111,48.471,49.431,61828
2009-10-09,49.831,50.351,48.671,49.751,130988
2009-10-12,49.871,50.391,49.071,49.751,144160
2009-10-13,49.471,50.07,48.831,49.951,169605
2009-10-14,50.07,50.911,49.631,50.911,230858
2009-10-15,51.19,51.19,49.911,50.391,89631
2009-10-16,50.391,50.391,48.831,49.671,207790
2009-10-19,49.951,50.191,48.791,49.511,203304
2009-10-20,50.07,50.07,48.111,48.551,268706
2009-10-21,48.151,48.471,46.911,47.551,329678
2009-10-22,47.191,47.431,46.791,46.911,182721
2009-10-23,47.671,47.671,46.832,47.351,94849
2009-10-26,46.951,47.151,45.831,45.831,175223
2009-10-27,45.511,47.271,45.392,47.191,133318
2009-10-28,47.031,47.831,46.391,46.391,190169
2009-10-29,46.391,47.271,45.831,47.191,208480
2009-10-30,46.832,47.191,45.991,46.791,222953
2009-11-02,46.071,46.071,45.232,45.831,176051
2009-11-03,45.591,45.591,44.392,44.392,194413
2009-11-04,44.872,45.431,44.232,45.431,135060
2009-11-05,44.632,47.072,44.352,47.072,112509
2009-11-06,47.191,47.191,46.032,46.391,60260
2009-11-09,47.151,47.591,46.951,47.391,178717
2009-11-10,47.351,47.511,46.391,47.031,111067
2009-11-12,47.351,47.351,46.272,46.391,127842
2009-11-13,45.991,46.032,44.552,44.552,283827
2009-11-16,46.151,46.791,45.712,46.791,495710
2009-11-17,47.031,47.072,46.791,46.871,196286
2009-11-18,46.871,47.191,45.831,45.831,268241
2009-11-19,45.872,46.432,45.751,46.151,153569
2009-11-20,46.951,46.951,45.552,46.391,203071
2009-11-23,47.111,47.232,46.631,47.031,240086
2009-11-24,46.631,47.031,45.591,46.791,177216
2009-11-25,46.951,47.072,45.831,45.831,76557
2009-11-26,46.391,47.151,45.911,46.751,109215
2009-11-27,45.671,46.352,44.912,45.751,239846
2009-11-30,46.631,46.631,45.751,45.991,126578
2009-12-01,46.311,47.871,46.311,47.791,173382
2009-12-02,47.871,47.911,46.951,47.831,169004
2009-12-03,47.991,48.791,47.871,48.791,133070
2009-12-04,48.791,50.231,47.991,50.231,162517
2009-12-07,49.951,50.351,49.591,50.311,127362
2009-12-08,49.99,51.071,48.871,49.99,409248
2009-12-09,49.591,50.79,49.071,49.111,139031
2009-12-10,49.591,50.151,48.471,48.711,262555
2009-12-11,48.791,49.99,47.991,49.591,325591
2009-12-14,49.191,50.351,49.191,49.99,152889
2009-12-15,49.99,50.191,48.951,50.191,149004
2009-12-16,49.791,50.311,49.631,49.751,242857
2009-12-17,49.591,49.751,48.871,49.551,109733
2009-12-18,49.031,49.591,48.151,48.551,655241
2009-12-21,48.951,49.951,48.831,49.031,105819
2009-12-22,49.591,50.271,49.591,49.871,152127
2009-12-23,49.99,50.391,49.711,50.391,150945
2009-12-28,50.47,51.03,50.47,51.03,377435
2009-12-29,51.03,51.35,50.311,50.751,458922
2009-12-30,50.55,50.87,49.671,50.71,280884
2009-12-31,50.87,51.03,50.231,50.351,96458
2010-01-04,50.391,51.151,50.391,50.511,135287
2010-01-05,50.591,50.79,50.031,50.47,353271
2010-01-06,50.63,50.63,49.511,50.391,101989
2010-01-07,49.99,50.231,48.991,48.991,112639
2010-01-08,49.591,49.951,47.831,48.111,259962
2010-01-11,48.551,48.791,47.591,48.231,191669
2010-01-12,47.951,48.231,46.871,47.031,624724
2010-01-13,47.232,47.631,47.151,47.191,186953
2010-01-14,47.831,47.831,47.232,47.351,101460
2010-01-15,47.431,48.751,47.271,47.391,153950
2010-01-18,47.751,48.551,47.591,48.511,223021
2010-01-19,48.391,48.631,47.911,48.151,344487
2010-01-20,48.471,48.471,48.191,48.311,565563
2010-01-21,48.191,48.311,47.991,48.151,218558
2010-01-22,47.791,48.151,47.591,47.671,233513
2010-01-25,47.591,47.791,47.511,47.751,97258
2010-01-26,47.591,47.991,47.511,47.991,79526
2010-01-27,48.231,48.231,47.791,47.791,215635
2010-01-28,47.791,48.311,47.511,47.751,321254
2010-01-29,47.753,48.633,47.474,48.394,142510
2010-02-01,47.991,48.351,47.911,47.991,160249
2010-02-02,47.831,48.351,47.191,47.191,434110
2010-02-03,47.191,47.911,47.191,47.911,63905
2010-02-04,47.831,47.951,46.192,47.191,470333
2010-02-05,46.391,47.751,44.672,45.392,514676
2010-02-08,45.591,45.991,44.632,45.392,221303
2010-02-09,45.591,45.952,44.952,45.591,272984
2010-02-10,45.191,45.872,44.712,44.712,360581
2010-02-11,45.191,45.591,43.832,44.192,367402
2010-02-12,45.271,45.271,43.672,45.232,365867
2010-02-15,45.392,45.392,44.232,44.472,200414
2010-02-16,44.792,44.912,43.992,44.392,242373
2010-02-17,45.591,45.591,44.672,44.792,140012
2010-02-18,45.072,45.072,44.312,44.392,198974
2010-02-19,44.232,44.472,43.912,43.992,222171
2010-02-22,44.712,44.712,43.792,43.872,95185
2010-02-23,44.272,44.272,42.073,42.313,244740
2010-02-24,42.752,42.752,41.753,41.872,106078
2010-02-25,42.432,44.632,42.432,43.352,478527
2010-02-26,43.352,44.352,43.072,44.352,316988
2010-03-01,44.792,44.792,44.032,44.432,168613
2010-03-02,44.752,44.952,43.792,44.392,178211
2010-03-03,44.552,44.752,43.232,44.752,319618
2010-03-04,44.312,44.712,44.152,44.392,62516
2010-03-05,44.392,45.392,44.392,45.392,412908
2010-03-08,45.591,45.792,44.832,45.792,183086
2010-03-09,45.751,45.751,45.271,45.591,276878
2010-03-10,45.872,46.192,45.591,45.952,80084
2010-03-11,45.952,45.952,45.271,45.312,78408
2010-03-12,45.831,46.352,45.392,45.831,263489
2010-03-15,45.831,45.831,44.912,45.591,91524
2010-03-16,45.351,45.991,45.232,45.991,217644
2010-03-17,46.311,46.391,45.831,46.192,422768
2010-03-18,46.112,46.192,45.632,46.112,147415
2010-03-19,45.671,46.471,45.191,45.271,1073093
2010-03-22,45.831,45.911,44.072,44.672,154406
2010-03-23,44.832,45.392,44.712,44.872,465104
2010-03-24,45.351,45.431,44.712,44.832,139571
2010-03-25,45.271,45.552,44.992,45.032,145523
2010-03-26,45.191,45.431,44.712,45.271,420707
2010-03-29,45.431,45.991,44.792,44.792,123754
2010-03-30,45.032,45.191,44.792,44.952,123934
2010-03-31,44.875,45.755,44.792,45.434,270376
2010-04-01,45.591,46.071,45.271,46.071,126863
2010-04-06,46.311,47.191,45.431,47.191,294831
2010-04-07,47.191,47.831,46.631,47.831,194383
2010-04-08,47.671,47.671,46.791,46.951,113435
2010-04-09,47.191,47.671,47.191,47.431,260022
2010-04-12,47.751,47.751,47.351,47.431,186630
2010-04-13,47.431,47.591,46.871,47.431,667743
2010-04-14,47.232,47.791,47.031,47.111,235428
2010-04-15,47.671,47.791,47.232,47.471,385105
2010-04-16,46.951,47.871,46.911,47.711,196039
2010-04-19,47.232,47.431,44.952,44.952,594946
2010-04-20,45.351,46.311,44.912,45.111,457997
2010-04-21,45.911,46.151,45.591,46.032,263387
2010-04-22,45.792,46.272,44.832,44.832,182943
2010-04-23,45.155,45.591,45.155,45.591,280101
2010-04-26,46.071,46.272,45.591,45.751,200835
2010-04-27,46.112,46.112,45.351,45.511,110299
2010-04-28,45.191,45.271,44.832,45.191,195924
2010-04-29,45.232,45.591,44.992,45.351,166509
2010-04-30,45.591,45.748,45.353,45.51,121243
2010-05-04,45.511,45.591,44.352,44.792,231620
2010-05-05,44.552,44.912,42.873,44.232,223955
2010-05-06,43.592,44.272,42.992,43.592,190828
2010-05-07,42.393,43.113,41.552,41.833,836378
2010-05-10,42.553,43.952,42.233,43.752,258734
2010-05-11,43.952,43.952,42.873,43.193,178600
2010-05-12,43.352,44.392,43.232,44.232,148677
2010-05-13,44.712,44.832,43.752,44.312,177743
2010-05-14,43.992,44.672,43.193,43.193,194999
2010-05-17,42.592,43.433,42.592,43.433,81662
2010-05-18,44.192,44.832,43.792,44.752,769935
2010-05-19,43.752,44.072,43.193,43.992,573927
2010-05-20,43.992,44.032,42.793,42.873,173011
2010-05-21,43.152,44.392,42.073,44.232,204566
2010-05-24,44.632,44.632,43.312,43.992,102101
2010-05-25,43.193,43.992,43.033,43.193,246230
2010-05-26,43.992,46.391,43.992,46.391,420685
2010-05-27,45.952,45.952,44.312,45.511,432553
2010-05-28,44.792,46.311,44.592,46.311,246277
2010-05-31,46.273,46.314,45.591,46.314,107934
2010-06-01,45.751,46.151,44.832,44.832,83659
2010-06-02,45.152,45.552,44.512,45.472,186901
2010-06-04,45.591,45.591,44.272,44.712,124848
2010-06-07,44.272,44.712,44.232,44.712,186281
2010-06-08,44.712,45.552,44.032,45.431,240144
2010-06-09,45.511,45.511,44.392,44.392,135212
2010-06-10,44.232,46.032,44.232,45.991,112450
2010-06-11,45.991,46.071,44.872,45.952,131725
2010-06-14,45.991,46.471,45.472,46.471,76600
2010-06-15,45.591,46.552,45.551,46.429,68165
2010-06-16,46.79,46.872,46.429,46.872,57268
2010-06-17,46.388,46.995,45.633,45.633,94768
2010-06-18,45.871,46.47,45.033,45.271,436145
2010-06-21,46.47,47.028,46.388,46.954,135139
2010-06-22,46.913,46.954,45.591,45.591,106563
2010-06-23,45.961,46.289,44.36,44.402,91880
2010-06-24,44.976,45.468,43.827,45.468,485889
2010-06-25,45.715,46.289,45.099,45.797,52855
2010-06-28,45.797,46.207,45.141,45.181,70359
2010-06-29,45.141,45.304,44.237,44.319,145818
2010-06-30,44.323,44.851,43.991,44.323,231113
2010-07-01,43.909,44.936,43.663,43.663,63005
2010-07-02,44.155,45.51,43.786,44.976,102761
2010-07-05,45.181,45.181,44.032,44.073,47492
2010-07-06,44.525,45.51,44.155,45.51,115662
2010-07-07,45.141,47.356,44.237,47.356,115573
2010-07-08,47.192,47.315,46.864,47.192,147988
2010-07-09,47.192,47.192,46.659,46.782,53542
2010-07-12,47.069,47.603,46.454,47.028,125501
2010-07-13,47.028,47.848,46.864,46.987,111298
2010-07-14,47.808,47.808,46.782,46.782,70634
2010-07-15,46.864,47.151,46.412,46.782,81832
2010-07-16,46.782,47.438,46.454,46.782,220462
2010-07-19,46.782,46.782,45.879,46.454,105121
2010-07-20,46.659,46.659,45.673,45.673,81103
2010-07-21,46.33,47.315,45.715,47.315,181864
2010-07-22,46.454,47.479,46.412,47.192,206393
2010-07-23,47.233,47.398,46.699,47.028,57075
2010-07-26,47.192,47.274,46.782,46.822,81084
2010-07-27,47.151,47.151,45.797,45.797,196840
2010-07-28,45.797,46.125,43.909,45.099,128162
2010-07-29,45.879,45.92,45.099,45.099,112851
2010-07-30,45.467,45.467,44.645,45.056,145318
2010-08-02,45.263,45.838,45.141,45.797,436148
2010-08-03,45.879,46.043,45.468,45.797,97139
2010-08-04,45.961,46.782,45.797,46.741,98917
2010-08-05,46.741,47.315,46.412,47.315,160145
2010-08-06,47.274,47.603,46.289,46.782,87097
2010-08-09,46.946,47.151,46.372,46.372,47524
2010-08-10,46.289,47.069,45.673,45.92,339856
2010-08-11,46.084,47.069,45.673,45.92,75346
2010-08-12,45.797,46.372,45.797,46.289,55358
2010-08-13,46.372,46.372,45.141,45.141,141177
2010-08-16,45.386,46.289,45.263,46.289,55112
2010-08-17,46.289,46.699,45.591,46.412,86682
2010-08-18,46.782,46.782,45.756,45.756,217117
2010-08-19,46.289,46.372,45.551,46.125,204067
2010-08-20,45.879,45.961,45.263,45.756,48079
2010-08-23,45.715,46.33,45.386,46.248,75662
2010-08-24,45.51,46.043,44.894,44.894,81071
2010-08-25,45.141,45.468,44.936,44.936,60736
2010-08-26,45.428,45.838,45.058,45.141,93324
2010-08-27,45.099,46.33,45.099,46.33,44666
2010-08-30,46.33,46.372,45.141,45.141,121717
